Point Number,Latitude,Longitude
308,35.1244158856,129.1012607246
309,35.12441588516,129.10126072431
310,35.12441588472,129.10126072402
311,35.12441588428,129.10126072373
312,35.12441588384,129.10126072344
313,35.1244158834,129.10126072315
314,35.12441588296,129.10126072286
315,35.12441588252,129.10126072257
316,35.12441588208,129.10126072228
317,35.12441588164,129.10126072199
318,35.1244158812,129.1012607217
319,35.12441588076,129.10126072141
320,35.12441588032,129.10126072112
321,35.12441587988,129.10126072083
322,35.12441587944,129.10126072054
323,35.124415879,129.10126072025
324,35.12441587856,129.10126071996
325,35.12441587812,129.10126071967
326,35.12441587768,129.10126071938
327,35.12441587724,129.10126071909
328,35.1244158768,129.1012607188
329,35.12441587636,129.10126071851
330,35.12441587592,129.10126071822
331,35.12441587548,129.10126071793
332,35.12441587504,129.10126071764
333,35.1244158746,129.10126071735
334,35.12441587416,129.10126071706
335,35.12441587372,129.10126071677
336,35.12441587328,129.10126071648
337,35.12441587284,129.10126071619
338,35.1244158724,129.1012607159
339,35.12441587196,129.10126071561
340,35.12441587152,129.10126071532
341,35.12441587108,129.10126071503
342,35.12441587064,129.10126071474
343,35.1244158702,129.10126071445
344,35.12441586976,129.10126071416
345,35.12441586932,129.10126071387
346,35.12441586888,129.10126071358
347,35.12441586844,129.10126071329
348,35.124415868,129.101260713
349,35.12441586756,129.10126071271
350,35.12441586712,129.10126071242
351,35.12441586668,129.10126071213
352,35.12441586624,129.10126071184
353,35.1244158658,129.10126071155
354,35.12441586536,129.10126071126
355,35.12441586492,129.10126071097
356,35.12441586448,129.10126071068
357,35.12441586404,129.10126071039
358,35.1244158636,129.1012607101
359,35.12441586316,129.10126070981
360,35.12441586272,129.10126070952
361,35.12441586228,129.10126070923
362,35.12441586184,129.10126070894
363,35.1244158614,129.10126070865
364,35.12441586096,129.10126070836
365,35.12441586052,129.10126070807
366,35.12441586008,129.10126070778
367,35.12441585964,129.10126070749
368,35.1244158592,129.1012607072
369,35.12441585876,129.10126070691
370,35.12441585832,129.10126070662
371,35.12441585788,129.10126070633
372,35.12441585744,129.10126070604
373,35.124415857,129.10126070575
374,35.12441585656,129.10126070546
375,35.12441585612,129.10126070517
376,35.12441585568,129.10126070488
377,35.12441585524,129.10126070459
378,35.1244158548,129.1012607043
379,35.12441585436,129.10126070401
380,35.12441585392,129.10126070372
381,35.12441585348,129.10126070343
382,35.12441585304,129.10126070314
383,35.1244158526,129.10126070285
384,35.12441585216,129.10126070256
385,35.12441585172,129.10126070227
386,35.12441585128,129.10126070198
387,35.12441585084,129.10126070169
388,35.1244158504,129.1012607014
389,35.12441584996,129.10126070111
390,35.12441584952,129.10126070082
391,35.12441584908,129.10126070053
392,35.12441584864,129.10126070024
393,35.1244158482,129.10126069995
394,35.12441584776,129.10126069966
